Maker,Category,Registrations,Year
ATOMEX E-MOTORS INDIA PVT LTD,2WN,3,2022
AUTOROLA INDIA TO,2WN,1,2022
AYAAN ELECTRONIC PVT LTD,2WN,132,2022
BAJAJ AUTO LTD,2WN,"16,72,941",2022
BATTRE ELECTRIC MOBLITY PVT LTD,2WN,516,2022
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,2WN,"13,130",2022
BGAUSS AUTO PRIVATE LIMITED,2WN,"1,983",2022
BLIX CYCLES AND E-VEHICLES PVT LTD,2WN,45,2022
BMW INDIA PVT LTD,2WN,"6,684",2022
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,2WN,245,2022
BOUNCE ELECTRIC 1 PVT LTD,2WN,"4,478",2022
BSA MOTORS,2WN,2,2022
CHANDANA CORPORATION,2WN,426,2022
CLASSIC LEGENDS PVT LTD,2WN,"40,925",2022
DAO EVTECH PRIVATE LIMITED,2WN,102,2022
DILLI ELECTRIC AUTO PVT LTD,2WN,1,2022
DSK MOTOWHEELS PVT LTD.,2WN,1,2022
DUCATI INDIA PVT LTD,2WN,374,2022
DUCATI MOTOR HOLDING S.P.A,2WN,2,2022
ECO FUEL SYSTEMS (I) PVT LTD,2WN,728,2022
EICHER MOTORS LTD,2WN,2,2022
ELECTRECA VEHICLES,2WN,93,2022
ELTHOR ENERGY PRIVATE LIMITED,2WN,735,2022
ENGTIAN ELECTRIC BIKE PVT LTD,2WN,141,2022
ESCORTS CONSTRUCTION EQUIPMENT LTD,2WN,24,2022
ESCORTS R&D CENTRE,2WN,1,2022
EVTRIC MOTORS PVT LTD,2WN,162,2022
EXERVAL PVT LTD,2WN,127,2022
FIADO INDUSTRIES PVT LTD,2WN,5,2022
GODREJ AND BOYCE MFG CO LTD,2WN,1,2022
GO GREEN EOT (ENERGY OF THINGS) PVT LTD,2WN,7,2022
GOREEN E-MOBILITY PVT LTD,2WN,"5,344",2022
GREAVES ELECTRIC MOBILITY PVT LTD,2WN,410,2022
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),2WN,8,2022
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),2WN,359,2022
H-D MOTOR COMPANY INDIA PVT LTD,2WN,61,2022
HERO ELECTRIC VEHICLE PVT LTD,2WN,"2,538",2022
HERO ELECTRIC VEHICLES PVT. LTD,2WN,"96,402",2022
HERO HONDA MOTORS  LTD,2WN,79,2022
HERO MOTOCORP LTD,2WN,"50,24,843",2022
HILLMAN MOTORS LTD,2WN,1,2022
HONDA CARS INDIA LTD,2WN,"1,027",2022
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WN,"38,57,475",2022
HONGHUA INTER CO LTD,2WN,1,2022
HONGKONG YIXING (IMPORTER: ADMS MARKETING),2WN,14,2022
HOP ELECTRIC MOBILITY PVT LTD,2WN,2,2022
HOUSTAN INNOVATION LLP,2WN,33,2022
HYUNDAI MOTOR INDIA LTD,2WN,2,2022
INDIA KAWASAKI MOTORS PVT LTD,2WN,"3,257",2022
INDIA YAMAHA MOTOR PVT LTD,2WN,"5,41,171",2022
IRA EDUTECH PVT LTD,2WN,98,2022
IVOOMI INNOVATION PVT LTD,2WN,627,2022
IZANAU ELECTRIC LLP,2WN,32,2022
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),2WN,31,2022
JIANGSU SUNHOU (IMPORTER: SABOO TOR),2WN,1,2022
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),2WN,41,2022
JIANGSU XINRI (IMPORTER: NISIKI TECHNOLOGIES),2WN,12,2022
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),2WN,496,2022
JITENDRA NEW EV-TECH PVT. LTD,2WN,"9,221",2022
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),2WN,9,2022
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),2WN,37,2022
KABIRA MOBILITY LLP,2WN,107,2022
KAWASAKI HEAVY INDUSTRIES LTD,2WN,5,2022
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,2WN,"2,085",2022
KINETIC MOTOR COMPANY LIMITED,2WN,9,2022
KLB KOMAKI PVT LTD,2WN,"3,487",2022
KYTE ENERGY PVT. LTD.,2WN,18,2022
LECTRIX E VEHICLES PVT LTD,2WN,"1,223",2022
LML LIMITED,2WN,6,2022
LOCAL TRAILER MANUFACTURER,2WN,1,2022
LOHIA AUTO INDUSTRIES LTD.,2WN,1,2022
M2GO ELECTRIC VEHICLE PVT LTD,2WN,4,2022
MAA LUXMI E-VEHICLES PVT. LTD.,2WN,18,2022
MAHINDRA & MAHINDRA LIMITED,2WN,117,2022
MAHINDRA TWO WHEELERS LTD,2WN,5,2022
MAJESTIC AUTO LTD,2WN,2,2022
MARUTHISAN PVT LTD,2WN,84,2022
MARUTI SUZUKI INDIA LTD,2WN,35,2022
MEW ELECTRICALS LIMITED,2WN,"3,215",2022
MINI METRO EV L.L.P,2WN,1,2022
MIRAKLE 5 AUTOMOBILES PVT LTD,2WN,18,2022
MOTOROYALE KINETIC PRIVATE LIMITED,2WN,2,2022
M/S VISHNU CLEAN ENERGY VEHICLES LLP,2WN,3,2022
MV AGUSTA INDIA PVT LTD,2WN,1,2022
NDS ECO MOTORS PVT LTD,2WN,28,2022
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),2WN,208,2022
NISIKI TECHNOLOGIES PVT LTD,2WN,167,2022
NUMEROS MOTORS PVT LTD,2WN,335,2022
ODYSSE ELECTRIC VEHICLES PVT LTD,2WN,313,2022
OKAYA EV PVT LTD,2WN,"8,914",2022
OKINAWA AUTOTECH PVT LTD,2WN,"1,03,543",2022
OLA ELECTRIC TECHNOLOGIES PVT LTD,2WN,"1,09,385",2022
OMJAY EV LIMITED,2WN,172,2022
OTHERS,2WN,"1,60,048",2022
OZOTEC AUTOMOBILE PRIVATE LIMITED,2WN,93,2022
PIAGGIO VEHICLES PVT LTD,2WN,"47,323",2022
POLARIS INDIA PVT LTD,2WN,14,2022
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),2WN,23,2022
PUR ENERGY PVT LTD,2WN,"14,936",2022
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),2WN,98,2022
QUANTUM ENERGY LTD.,2WN,25,2022
REVOLT INTELLICORP PVT LTD,2WN,"14,906",2022
RGM BUSINESS PLUS PVT LTD,2WN,"1,564",2022
ROWWET MOBILITY PVT LTD,2WN,143,2022
ROYAL-ENFIELD (UNIT OF EICHER LTD),2WN,"6,41,885",2022
SBTEK E MOTO PVT LTD,2WN,19,2022
SHRI BARSANA E-VEHICLES PVT LTD,2WN,1,2022
SMV,2WN,26,2022
SRIVARU MOTORS PVT LTD,2WN,60,2022
SUPERECO AUTOMOTIVE CO,2WN,14,2022
SUZUKI MOTORCYCLE INDIA PVT LTD,2WN,"6,46,804",2022
TATA MOTORS LTD,2WN,0,2022
THUKRAL ELECTRIC BIKES PVT LTD,2WN,1,2022
TORK MOTORS PVT LTD,2WN,319,2022
TRIUMPH MOTORCYCLES (INDIA) PVT LTD,2WN,"1,014",2022
TUNWAL E MOTORS PVT LTD,2WN,58,2022
TVS MOTOR COMPANY LTD,2WN,"23,77,888",2022
TYST DRIVE INDIA PVT LTD,2WN,40,2022
WARDWIZARD INNOVATIONS & MOBILITY LIMITED,2WN,314,2022
WHITE CARBON MOTORS PVT LTD,2WN,82,2022
WUXI DONGMA (IMPORTER: DYNAM PRECISION),2WN,6,2022
WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),2WN,2,2022
WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),2WN,4,2022
WUXI SAIGE ELECTRIC (IMPORTER: GLORIOUS DIGITAL),2WN,6,2022
WUXI SAIGE (IMPORTER: E-VISHWA ELECTOBIKE),2WN,12,2022
WUXI SAIGE (IMPORTER: WARIVO MOTOR),2WN,1,2022
WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),2WN,15,2022
XYZ1,2WN,1,2022
YANGGUANG LINGMU (IMPORTER: DAWNGATE BUSINESS),2WN,25,2022
YANGGUANG LINGMU (IMPORTER: DURGA FILTERS),2WN,1,2022
YANGGUANG LINGMU (IMPORTER: REMARK ELECTRIC),2WN,13,2022
ZAP (HK) (IMPORTER: IZANAU ELECTRIC),2WN,35,2022
ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),2WN,10,2022
ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),2WN,90,2022
ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),2WN,21,2022
ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),2WN,7,2022
ADISHWAR AUTO RIDE INDIA PVT LTD,2WT,0,2022
ADRIS ELECTRIC PVT LTD,2WT,0,2022
AFTEK MOTORS INDIA PVT LTD,2WT,0,2022
AHMED MOTORS,2WT,0,2022
AJS MOTORCYCLES LTD,2WT,0,2022
ALTIUS EV TECH PVT LTD,2WT,0,2022
AMO MOBILITY SOLUTIONS PVT LTD,2WT,1,2022
AMPERE VEHICLES PRIVATE LIMITED,2WT,716,2022
AMPERE VEHICLES PVT LTD,2WT,0,2022
ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2WT,0,2022
ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2WT,0,2022
ANVITA AUTO TECH WORKS PVT LTD,2WT,0,2022
ATHER ENERGY LTD,2WT,30,2022
ATOMEX E-MOTORS INDIA PVT LTD,2WT,0,2022
AUTOROLA INDIA TO,2WT,0,2022
AYAAN ELECTRONIC PVT LTD,2WT,0,2022
BAJAJ AUTO LTD,2WT,714,2022
BATTRE ELECTRIC MOBLITY PVT LTD,2WT,0,2022
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,2WT,0,2022
BGAUSS AUTO PRIVATE LIMITED,2WT,0,2022
BLIX CYCLES AND E-VEHICLES PVT LTD,2WT,0,2022
BMW INDIA PVT LTD,2WT,13,2022
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,2WT,239,2022
BOUNCE ELECTRIC 1 PVT LTD,2WT,37,2022
BSA MOTORS,2WT,0,2022
CHANDANA CORPORATION,2WT,0,2022
CLASSIC LEGENDS PVT LTD,2WT,43,2022
DAO EVTECH PRIVATE LIMITED,2WT,0,2022
DILLI ELECTRIC AUTO PVT LTD,2WT,1,2022
DSK MOTOWHEELS PVT LTD.,2WT,0,2022
DUCATI INDIA PVT LTD,2WT,0,2022
DUCATI MOTOR HOLDING S.P.A,2WT,0,2022
ECO FUEL SYSTEMS (I) PVT LTD,2WT,0,2022
EICHER MOTORS LTD,2WT,0,2022
ELECTRECA VEHICLES,2WT,0,2022
ELTHOR ENERGY PRIVATE LIMITED,2WT,0,2022
ENGTIAN ELECTRIC BIKE PVT LTD,2WT,0,2022
ESCORTS CONSTRUCTION EQUIPMENT LTD,2WT,0,2022
ESCORTS R&D CENTRE,2WT,0,2022
EVTRIC MOTORS PVT LTD,2WT,0,2022
EXERVAL PVT LTD,2WT,0,2022
FIADO INDUSTRIES PVT LTD,2WT,0,2022
GODREJ AND BOYCE MFG CO LTD,2WT,0,2022
GO GREEN EOT (ENERGY OF THINGS) PVT LTD,2WT,0,2022
GOREEN E-MOBILITY PVT LTD,2WT,0,2022
GREAVES ELECTRIC MOBILITY PVT LTD,2WT,0,2022
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),2WT,0,2022
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),2WT,0,2022
H-D MOTOR COMPANY INDIA PVT LTD,2WT,0,2022
HERO ELECTRIC VEHICLE PVT LTD,2WT,0,2022
HERO ELECTRIC VEHICLES PVT. LTD,2WT,"1,425",2022
HERO HONDA MOTORS  LTD,2WT,0,2022
HERO MOTOCORP LTD,2WT,"1,173",2022
HILLMAN MOTORS LTD,2WT,0,2022
HONDA CARS INDIA LTD,2WT,0,2022
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WT,"4,271",2022
HONGHUA INTER CO LTD,2WT,0,2022
HONGKONG YIXING (IMPORTER: ADMS MARKETING),2WT,0,2022
HOP ELECTRIC MOBILITY PVT LTD,2WT,0,2022
HOUSTAN INNOVATION LLP,2WT,0,2022
HYUNDAI MOTOR INDIA LTD,2WT,0,2022
INDIA KAWASAKI MOTORS PVT LTD,2WT,0,2022
INDIA YAMAHA MOTOR PVT LTD,2WT,"3,568",2022
IRA EDUTECH PVT LTD,2WT,0,2022
IVOOMI INNOVATION PVT LTD,2WT,0,2022
IZANAU ELECTRIC LLP,2WT,0,2022
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),2WT,0,2022
JIANGSU SUNHOU (IMPORTER: SABOO TOR),2WT,0,2022
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),2WT,0,2022
JIANGSU XINRI (IMPORTER: NISIKI TECHNOLOGIES),2WT,0,2022
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),2WT,0,2022
JITENDRA NEW EV-TECH PVT. LTD,2WT,332,2022
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),2WT,0,2022
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),2WT,0,2022
KABIRA MOBILITY LLP,2WT,0,2022
KAWASAKI HEAVY INDUSTRIES LTD,2WT,0,2022
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,2WT,0,2022
KINETIC MOTOR COMPANY LIMITED,2WT,0,2022
KLB KOMAKI PVT LTD,2WT,0,2022
KYTE ENERGY PVT. LTD.,2WT,0,2022
LECTRIX E VEHICLES PVT LTD,2WT,"1,127",2022
LML LIMITED,2WT,0,2022
LOCAL TRAILER MANUFACTURER,2WT,0,2022
LOHIA AUTO INDUSTRIES LTD.,2WT,0,2022
M2GO ELECTRIC VEHICLE PVT LTD,2WT,0,2022
MAA LUXMI E-VEHICLES PVT. LTD.,2WT,0,2022
MAHINDRA & MAHINDRA LIMITED,2WT,0,2022
MAHINDRA TWO WHEELERS LTD,2WT,0,2022
MAJESTIC AUTO LTD,2WT,0,2022
MARUTHISAN PVT LTD,2WT,0,2022
MARUTI SUZUKI INDIA LTD,2WT,0,2022
MEW ELECTRICALS LIMITED,2WT,0,2022
MINI METRO EV L.L.P,2WT,0,2022
MIRAKLE 5 AUTOMOBILES PVT LTD,2WT,0,2022
MOTOROYALE KINETIC PRIVATE LIMITED,2WT,0,2022
M/S VISHNU CLEAN ENERGY VEHICLES LLP,2WT,0,2022
MV AGUSTA INDIA PVT LTD,2WT,0,2022
NDS ECO MOTORS PVT LTD,2WT,0,2022
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),2WT,0,2022
NISIKI TECHNOLOGIES PVT LTD,2WT,0,2022
NUMEROS MOTORS PVT LTD,2WT,0,2022
ODYSSE ELECTRIC VEHICLES PVT LTD,2WT,0,2022
OKAYA EV PVT LTD,2WT,0,2022
OKINAWA AUTOTECH PVT LTD,2WT,75,2022
OLA ELECTRIC TECHNOLOGIES PVT LTD,2WT,18,2022
OMJAY EV LIMITED,2WT,0,2022
OTHERS,2WT,209,2022
OZOTEC AUTOMOBILE PRIVATE LIMITED,2WT,0,2022
PIAGGIO VEHICLES PVT LTD,2WT,60,2022
POLARIS INDIA PVT LTD,2WT,0,2022
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),2WT,0,2022
PUR ENERGY PVT LTD,2WT,17,2022
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),2WT,0,2022
QUANTUM ENERGY LTD.,2WT,0,2022
REVOLT INTELLICORP PVT LTD,2WT,4,2022
RGM BUSINESS PLUS PVT LTD,2WT,0,2022
ROWWET MOBILITY PVT LTD,2WT,0,2022
ROYAL-ENFIELD (UNIT OF EICHER LTD),2WT,"2,568",2022
SBTEK E MOTO PVT LTD,2WT,0,2022
SHRI BARSANA E-VEHICLES PVT LTD,2WT,0,2022
SMV,2WT,0,2022
SRIVARU MOTORS PVT LTD,2WT,0,2022
SUPERECO AUTOMOTIVE CO,2WT,0,2022
SUZUKI MOTORCYCLE INDIA PVT LTD,2WT,"1,530",2022
TATA MOTORS LTD,2WT,0,2022
THUKRAL ELECTRIC BIKES PVT LTD,2WT,0,2022
TORK MOTORS PVT LTD,2WT,0,2022
TRIUMPH MOTORCYCLES (INDIA) PVT LTD,2WT,0,2022
TUNWAL E MOTORS PVT LTD,2WT,0,2022
TVS MOTOR COMPANY LTD,2WT,818,2022
TYST DRIVE INDIA PVT LTD,2WT,0,2022
WARDWIZARD INNOVATIONS & MOBILITY LIMITED,2WT,0,2022
WHITE CARBON MOTORS PVT LTD,2WT,0,2022
WUXI DONGMA (IMPORTER: DYNAM PRECISION),2WT,0,2022
WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),2WT,0,2022
WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),2WT,0,2022
WUXI SAIGE ELECTRIC (IMPORTER: GLORIOUS DIGITAL),2WT,0,2022
WUXI SAIGE (IMPORTER: E-VISHWA ELECTOBIKE),2WT,0,2022
WUXI SAIGE (IMPORTER: WARIVO MOTOR),2WT,0,2022
WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),2WT,0,2022
XYZ1,2WT,0,2022
YANGGUANG LINGMU (IMPORTER: DAWNGATE BUSINESS),2WT,0,2022
YANGGUANG LINGMU (IMPORTER: DURGA FILTERS),2WT,0,2022
YANGGUANG LINGMU (IMPORTER: REMARK ELECTRIC),2WT,0,2022
ZAP (HK) (IMPORTER: IZANAU ELECTRIC),2WT,0,2022
ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),2WT,0,2022
ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),2WT,0,2022
ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),2WT,0,2022
ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),2WT,0,2022
AADITYA EMOTORS INDIA PVT LTD,2WIC,0,2023
ABZO MOTORS PVT LTD,2WIC,0,2023
ADISHWAR AUTO RIDE INDIA PVT.LTD,2WIC,0,2023
ADISHWAR AUTO RIDE INDIA PVT LTD,2WIC,0,2023
ADRIS ELECTRIC PVT LTD,2WIC,0,2023
AFTEK MOTORS INDIA PVT LTD,2WIC,0,2023
AJS MOTORCYCLES LTD,2WIC,0,2023
ALTIUS EV TECH PVT LTD,2WIC,0,2023
AMO MOBILITY SOLUTIONS PVT LTD,2WIC,0,2023
AMPERE VEHICLES PRIVATE LIMITED,2WIC,14,2023
AMPERE VEHICLES PVT LTD,2WIC,0,2023
ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,2WIC,0,2023
ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2WIC,0,2023
ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES),2WIC,0,2023
ANCHI MOTORCYCLE (IMPORTER:HINDUSTAN EV MOTORS),2WIC,0,2023
ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),2WIC,0,2023
ANVITA AUTO TECH WORKS PVT LTD,2WIC,0,2023
ATHER ENERGY LTD,2WIC,0,2023
ATOMEX E-MOTORS INDIA PVT LTD,2WIC,0,2023
ATUMOBILE PVT LTD,2WIC,0,2023
AYAAN ELECTRONIC PVT LTD,2WIC,0,2023
BAILI MOTOR (IMPORTER:A B MOTOSS EV PVT LTD),2WIC,0,2023
BAJAJ AUTO LTD,2WIC,17,2023
BATTRE ELECTRIC MOBLITY PVT LTD,2WIC,0,2023
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,2WIC,0,2023
BGAUSS AUTO PRIVATE LIMITED,2WIC,0,2023
BLIX CYCLES AND E-VEHICLES PVT LTD,2WIC,0,2023
BMW INDIA PVT LTD,2WIC,0,2023
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,2WIC,0,2023
BOUNCE ELECTRIC 1 PVT LTD,2WIC,0,2023
BSA MOTORS,2WIC,0,2023
CHANDANA CORPORATION,2WIC,0,2023
CHETAK TECHNOLOGY LIMITED,2WIC,0,2023
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),2WIC,0,2023
CLASSIC LEGENDS PVT LTD,2WIC,1,2023
DAO EVTECH PRIVATE LIMITED,2WIC,0,2023
DONGMA VEHICLE (IMPORTER: MERCURY METALS),2WIC,0,2023
DUCATI INDIA PVT LTD,2WIC,0,2023
DUCATI MOTOR HOLDING S.P.A,2WIC,0,2023
DURGA FILTERS PVT LTD,2WIC,0,2023
ECO FUEL SYSTEMS (I) PVT LTD,2WIC,0,2023
ELECTRECA VEHICLES,2WIC,1,2023
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),2WIC,0,2023
ELTHOR ENERGY PRIVATE LIMITED,2WIC,0,2023
ENGTIAN ELECTRIC BIKE PVT LTD,2WIC,0,2023
ENIGMA AUTOMOBILES PVT LTD,2WIC,0,2023
E ROYCE MOTORS INDIA PVT LTD,2WIC,0,2023
ESCORTS R&D CENTRE,2WIC,0,2023
E-SPRINTO GREEN ENERGY PVT LTD,2WIC,0,2023
EVTRIC MOTORS PVT LTD,2WIC,0,2023
EXERVAL PVT LTD,2WIC,0,2023
FIADO INDUSTRIES PVT LTD,2WIC,0,2023
FSTMOTO (IMPORTER: AUTOICARE INNOVATION),2WIC,0,2023
FUJIYAMA POWER INFRA PVT. LTD.,2WIC,0,2023
GODAWARI ELECTRIC MOTORS PVT LTD,2WIC,0,2023
GOGORO (IMPORTER: GOGORO INDIA PRIVATE LTD),2WIC,0,2023
GOGORO INDIA PVT LTD,2WIC,0,2023
GO GREEN EOT (ENERGY OF THINGS) PVT LTD,2WIC,0,2023
GOLDENLION (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),2WIC,0,2023
GOREEN E-MOBILITY PVT LTD,2WIC,0,2023
GREAVES ELECTRIC MOBILITY PVT LTD,2WIC,0,2023
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),2WIC,0,2023
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),2WIC,0,2023
HAYASA E-MOBILITY (INDIA) PVT LTD,2WIC,0,2023
H-D MOTOR COMPANY INDIA PVT LTD,2WIC,0,2023
HERO ELECTRIC VEHICLES PVT. LTD,2WIC,3,2023
HERO HONDA MOTORS  LTD,2WIC,0,2023
HERO MOTOCORP LTD,2WIC,"15,841",2023
HOMFEEL VEGH AUTOMOBILES PVT LTD,2WIC,0,2023
HONDA CARS INDIA LTD,2WIC,0,2023
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2WIC,"1,304",2023
HONGKONG YIXING (IMPORTER: ADMS MARKETING),2WIC,0,2023
HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2WIC,0,2023
HOP ELECTRIC MOBILITY PVT LTD,2WIC,0,2023
HOUSTAN INNOVATION LLP,2WIC,0,2023
HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2WIC,0,2023
IDEAL JAWA INDIA PVT LTD,2WIC,0,2023
INDIA KAWASAKI MOTORS PVT LTD,2WIC,0,2023
INDIA YAMAHA MOTOR PVT LTD,2WIC,10,2023
IRA EDUTECH PVT LTD,2WIC,0,2023
IVOOMI INNOVATION PVT LTD,2WIC,0,2023
IZANAU ELECTRIC LLP,2WIC,0,2023
JIANGSU AIMA (IMPORTER: FUTURE EV),2WIC,0,2023
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),2WIC,0,2023
JIANGSU DALONG (IMPORTER: ENGTIAN ELECTRIC),2WIC,0,2023
JIANGSU DALONG (IMPORTER: KINGCHE MOBILITY),2WIC,0,2023
JIANGSU DALONG (IMPORTER: RILOX EV PVT LTD),2WIC,0,2023
JIANGSU DALONG (IMPORTER: SABOO TOR),2WIC,0,2023
JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),2WIC,0,2023
JIANGSU DALONG JIANHAO (IMPORTER: GREEN INDIA),2WIC,0,2023
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),2WIC,0,2023
JIANGSU SUNHOU (IMPORTER: SABOO TOR),2WIC,0,2023
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),2WIC,0,2023
JIANGSU XINRI (IMPORTER: NISIKI TECHNOLOGIES),2WIC,0,2023
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),2WIC,0,2023
JITENDRA NEW EV-TECH PVT. LTD,2WIC,0,2023
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),2WIC,0,2023
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),2WIC,0,2023
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),2WIC,0,2023
KABIRA MOBILITY LLP,2WIC,0,2023
KAINING (HONGKONG) (IMPORTER: ENERGY AUTOMOBILE),2WIC,0,2023
KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES),2WIC,0,2023
KAINING (HONGKONG) (IMPORTER:M/S IZANAU ELECTRIC),2WIC,0,2023
KAINING (HONGKONG) (IMPORTER: TOXMO ELECTRIC),2WIC,0,2023
KAWASAKI HEAVY INDUSTRIES LTD,2WIC,0,2023
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,2WIC,0,2023
KINETIC MOTOR COMPANY LIMITED,2WIC,0,2023
KLB KOMAKI PVT LTD,2WIC,0,2023
KTM MOTORRAD AG,2WIC,0,2023
KYTE ENERGY PVT. LTD.,2WIC,0,2023
LECTRIX E VEHICLES PVT LTD,2WIC,0,2023
LI-IONS ELEKTRIK SOLUTIONS PVT LTD,2WIC,0,2023
LML LIMITED,2WIC,0,2023
LOCAL TRAILER MANUFACTURER,2WIC,0,2023
M2GO ELECTRIC VEHICLE PVT LTD,2WIC,0,2023
MAA LUXMI E-VEHICLES PVT. LTD.,2WIC,0,2023
MAC INTERNATIONAL (IMPORTER:HONESTY),2WIC,0,2023
MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),2WIC,0,2023
MAHINDRA & MAHINDRA LIMITED,2WIC,0,2023
MAHINDRA TWO WHEELERS LTD,2WIC,0,2023
MARUTHISAN PVT LTD,2WIC,0,2023
MARUTI SUZUKI INDIA LTD,2WIC,1,2023
MAULIRAJ INDUSTRIES LLP,2WIC,0,2023
MECPOWER MOBILITY PVT. LTD.,2WIC,0,2023
MEW ELECTRICALS LIMITED,2WIC,1,2023
MICROAUTOTECH PVT. LTD.,2WIC,0,2023
MIRAKLE 5 AUTOMOBILES PVT LTD,2WIC,0,2023
MODIKA INTERNATIONAL (IMPORTER: FRANKLIN EV),2WIC,0,2023
MOTOROYALE KINETIC PRIVATE LIMITED,2WIC,0,2023
NDS ECO MOTORS PVT LTD,2WIC,0,2023
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),2WIC,0,2023
NISIKI TECHNOLOGIES PVT LTD,2WIC,0,2023
NUMEROS MOTORS PVT LTD,2WIC,0,2023
OBEN ELECTRIC VEHICLES PVT LTD,2WIC,0,2023
ODYSSE ELECTRIC VEHICLES PVT LTD,2WIC,0,2023
OKAYA EV PVT LTD,2WIC,11,2023
OKINAWA AUTOTECH PVT LTD,2WIC,3,2023
OLA ELECTRIC TECHNOLOGIES PVT LTD,2WIC,0,2023
OMJAY EV LIMITED,2WIC,0,2023
OTHERS,2WIC,0,2023
OZOTEC AUTOMOBILE PRIVATE LIMITED,2WIC,0,2023
PIAGGIO VEHICLES PVT LTD,2WIC,31,2023
POLARIS INDIA PVT LTD,2WIC,0,2023
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),2WIC,0,2023
